,time,sector,camera,ccd,ra,dec,column,row,vmag,hmag
120,3808.550800755441,92,2,3,287.4890616271162,-18.68103984406072,1612.8864856027017,173.41737214325175,19.46248585083616,
121,3808.6008007557107,92,2,3,287.48117122105657,-18.68091339078271,1612.683645989332,172.06810827263936,19.460976833043755,
122,3808.6508007555153,92,2,3,287.47326882546,-18.680790597998215,1612.4812007406251,170.71656348786507,19.459472201478786,
123,3808.7008007557856,92,2,3,287.4653544836698,-18.680671423534843,1612.27914374753,169.3627454007803,19.457971210941107,
124,3808.7508007555903,92,2,3,287.4574282393224,-18.680555825224705,1612.0774689067482,168.00666167319338,19.45647311628658,
125,3808.800800755395,92,2,3,287.449490135832,-18.68044376089656,1611.8761701075482,166.64831992867195,19.454977172329116,
126,3808.850800755665,92,2,3,287.4415402166109,-18.680335188379313,1611.6752412374065,165.2877277902767,19.45348263388269,
127,3808.90080075547,92,2,3,287.43357852529243,-18.680230065504873,1611.474676187602,163.9248929186748,19.451988755803047,
128,3808.9508007557397,92,2,3,287.4256051052118,-18.680128350101167,1611.2744688401024,162.55982292335815,19.450494792890243,
129,3809.000800755544,92,2,3,287.41762,-18.68003,1611.0746130825196,161.1925254642675,19.449,
130,3809.050800755348,92,2,3,287.4096232472373,-18.679934990717133,1610.8751057372808,159.82300678755846,19.447503789462658,
131,3809.1008007556175,92,2,3,287.4016148611966,-18.679843368515897,1610.6759553954898,158.4512676384625,19.446006203673882,
132,3809.1508007554207,92,2,3,287.3935948505468,-18.679755197348992,1610.4771735981542,157.07730742577328,19.444507442587533,
133,3809.2008007556897,92,2,3,287.3855632236569,-18.67967054116577,1610.278771881314,155.70112550775028,19.443007706101668,
134,3809.250800755493,92,2,3,287.37751998919344,-18.679589463918823,1610.0807617908692,154.32272129438317,19.441507194170192,
135,3809.300800755296,92,2,3,287.36946515559737,-18.67951202955834,1609.883154869631,152.94209415783547,19.440006106705102,
136,3809.3508007555647,92,2,3,287.3613987313077,-18.679438302034654,1609.6859626629082,151.55924347073218,19.438504643618383,
137,3809.400800755368,92,2,3,287.3533207249876,-18.67936834530015,1609.4891967240019,150.17416864493762,19.43700300486397,
138,3809.450800755637,92,2,3,287.3452311449981,-18.67930222330452,1609.292868601373,148.7868690413264,19.435501390339866,
139,3809.5008007554397,92,2,3,287.33713,-18.679240000000004,1609.0969898533117,147.39734407302254,19.434,
140,3809.550800755243,92,2,3,287.3290173040854,-18.679181723072812,1608.901569334748,146.00559443086308,19.432498991346744,
141,3809.600800755512,92,2,3,287.32089309397924,-18.679127375152706,1608.7066051002666,144.61162606952578,19.430998352243964,
142,3809.6508007553152,92,2,3,287.3127574122908,-18.679076922606804,1608.5120925083218,143.21544629850322,19.429498028187854,
143,3809.700800755584,92,2,3,287.3046103013251,-18.67903033180026,1608.318026908578,141.81706237518924,19.4279979646187,
144,3809.7508007553874,92,2,3,287.29645180368925,-18.678987569100034,1608.124403656397,140.4164816089556,19.426498107032668,
145,3809.8008007551907,92,2,3,287.2882819617611,-18.67894860087178,1607.9312181001512,139.01371126997788,19.424998400884018,
146,3809.85080075546,92,2,3,287.28010081791683,-18.67891339348128,1607.7384655866779,137.60875862828277,19.423498791627026,
147,3809.9008007552634,92,2,3,287.27190841475993,-18.678881913295296,1607.546141466625,136.2016309930697,19.421999224757847,
148,3809.9508007555323,92,2,3,287.2637047945873,-18.678854126679322,1607.3542410818786,134.79233562106063,19.42049964571678,
149,3810.0008007553356,92,2,3,287.25549,-18.67883,1607.162759779904,133.38087982140502,19.419,
150,3810.050800755139,92,2,3,287.247264076574,-18.678809506992884,1606.9716942570863,131.96727125951648,19.41750024518391,
151,3810.100800755408,92,2,3,287.2390270827058,-18.678792650872687,1606.781046632209,130.55151918465143,19.4160003873335,
152,3810.150800755211,92,2,3,287.2307790802261,-18.678779442224343,1606.5908203848082,129.13363328414601,19.414500444677817,
153,3810.20080075548,92,2,3,287.2225201306576,-18.678769891632204,1606.4010189869489,127.71362319565554,19.413000435390014,
154,3810.2508007552833,92,2,3,287.2142502958289,-18.678764009681046,1606.2116459174078,126.29149861277173,19.411500377699152,
155,3810.3008007550866,92,2,3,287.20596963733664,-18.67876180695539,1606.022704649289,124.86726919252152,19.410000289792354,
156,3810.3508007553555,92,2,3,287.1976782167757,-18.678763294039847,1605.8341986553173,123.44094459500465,19.40850018985676,
157,3810.400800755159,92,2,3,287.18937609597145,-18.678768481519008,1605.6461314131138,122.01253452332412,19.407000096121415,
158,3810.450800755428,92,2,3,287.18106333643857,-18.67877737997758,1605.4585063928994,120.5820486305669,19.40550002675948,
159,3810.5008007552315,92,2,3,287.17274,-18.67879,1605.2713270715078,119.14949662626282,19.404,
160,3810.550800755035,92,2,3,287.1644061397777,-18.678806358956074,1605.0845979092312,117.71488658346345,19.40250002795115,
161,3810.600800755304,92,2,3,287.15606177502326,-18.678826501356355,1604.898327323192,116.27822017860412,19.401000098405273,
162,3810.650800755108,92,2,3,287.14770691675255,-18.678850478495942,1604.7125247266526,114.83949752932865,19.399500193117657,
163,3810.700800755377,92,2,3,287.1393415756692,-18.678878341670753,1604.5271995279957,113.39871870028777,19.398000293787714,
164,3810.7508007551805,92,2,3,287.130965762787,-18.67891014217576,1604.3423611445792,111.95588381036903,19.39650038217073,
165,3810.800800754984,92,2,3,287.1225794888846,-18.67894593130667,1604.158018990645,110.51099293876806,19.395000439980084,
166,3810.8508007552527,92,2,3,287.114182764739,-18.67898576035936,1603.9741824825303,109.06404616522443,19.393500448929167,
167,3810.900800755056,92,2,3,287.10577560136034,-18.67902968062857,1603.7908610437864,107.61504361046232,19.39200039077326,
168,3810.9508007553245,92,2,3,287.0973580094447,-18.679077743410588,1603.6080640932244,106.16398534190863,19.390500247211772,
169,3811.0008007551273,92,2,3,287.08893,-18.67913,1603.4258010585716,104.71087148158536,19.389,
170,3811.0508007549297,92,2,3,287.08049159447444,-18.679186487182385,1603.24407907846,103.25570425462257,19.38749964304501,
171,3811.1008007551977,92,2,3,287.07204285702215,-18.679247183702135,1603.062896147849,101.79849445972421,19.38599921902864,
172,3811.150800755,92,2,3,287.063583862709,-18.6793120537916,1602.882247978697,100.3392550820013,19.38449878286832,
173,3811.2008007552677,92,2,3,287.0551146862843,-18.679381061685465,1602.7021302738688,98.87799905503651,19.382998389425605,
174,3811.2508007550696,92,2,3,287.0466354028117,-18.67945417161592,1602.5225387405892,97.41473936969399,19.38149809361793,
175,3811.3008007548715,92,2,3,287.03814608711696,-18.679531347817075,1602.3434690786773,95.94948897888973,19.379997950320828,
176,3811.350800755139,92,2,3,287.029646814024,-18.679612554523178,1602.1649169855734,94.482260838342,19.37849801440981,
177,3811.4008007549414,92,2,3,287.02113765859286,-18.6796977559662,1601.986878161313,93.01306794766724,19.376998340802317,
178,3811.450800755209,92,2,3,287.0126186955656,-18.6797869163812,1601.8093482968766,91.54192325472305,19.375498984359904,
179,3811.5008007550114,92,2,3,287.00409,-18.67988,1601.6323230874495,90.06883976507825,19.374,
180,3811.550800754814,92,2,3,286.9955516424875,-18.679976982313082,1601.455800087533,88.59382948265677,19.372501399902323,
181,3811.6008007550827,92,2,3,286.9870036767103,-18.680077883835814,1601.2797843170881,87.11690056048941,19.371003025463406,
182,3811.650800754886,92,2,3,286.97844615236113,-18.680182736336935,1601.104282668055,85.63806023267547,19.369504675425823,
183,3811.7008007551544,92,2,3,286.96987911881314,-18.680291571588985,1600.9293020264417,84.15731568165702,19.368006148476336,
184,3811.750800754958,92,2,3,286.961302625757,-18.680404421360564,1600.7548492853946,82.67467414836051,19.36650724335753,
185,3811.8008007547614,92,2,3,286.95271672264295,-18.68052131742327,1600.5809313337836,81.19014283575949,19.365007758770133,
186,3811.850800755031,92,2,3,286.9441214589194,-18.680642291548853,1600.4075550611094,79.70372895015048,19.363507493414826,
187,3811.900800754834,92,2,3,286.93551688427397,-18.68076737550567,1600.2347273623407,78.21543974281694,19.36200624603424,
188,3811.9508007551035,92,2,3,286.92690304807246,-18.68089660106665,1600.062455126604,76.72528241309737,19.36050381531508,
189,3812.0008007549072,92,2,3,286.91828,-18.68103,1599.8907452500855,75.2332642192082,19.359,
190,3812.050800754711,92,2,3,286.90964779574364,-18.681167603563093,1599.7196046761708,73.73939347046685,19.357494757379214,
191,3812.1008007549804,92,2,3,286.9010065159642,-18.68130944095578,1599.5490405542112,72.24368283747188,19.35598867910098,
192,3812.150800754784,92,2,3,286.8923562478062,-18.68145554085951,1599.3790600895666,70.74614612817005,19.35448251544516,
193,3812.2008007550535,92,2,3,286.88369707809125,-18.681605931961098,1599.209670481044,69.24679710147377,19.352977016635528,
194,3812.2508007548568,92,2,3,286.87502909396216,-18.681760642941835,1599.0408789335568,67.74564957886278,19.351472932951943,
195,3812.30080075466,92,2,3,286.86635238231855,-18.681919702487185,1598.8726926470586,66.24271734665051,19.34997101463219,
196,3812.350800754929,92,2,3,286.8576670300586,-18.682083139282796,1598.7051188213031,64.73801419788312,19.348472011914122,
197,3812.4008007547322,92,2,3,286.84897312432196,-18.68225098200971,1598.5381646605033,63.231553974450094,19.34697667507749,
198,3812.4508007550007,92,2,3,286.8402707519233,-18.68242325935515,1598.3718373624167,61.7233504690236,19.34548575434625,
199,3812.500800754803,92,2,3,286.83156,-18.6826,1598.2061441307835,60.213417537247395,19.344,
200,3812.5508007546055,92,2,3,286.8228409547093,-18.68278122343142,1598.0410905423662,58.70176906201492,19.342519570614353,
201,3812.6008007548735,92,2,3,286.8141136992633,-18.6829669123427,1597.8766756846594,57.188419182073815,19.341042258115927,
202,3812.6508007546754,92,2,3,286.8053783163812,-18.683157040223403,1597.7128970255235,55.673382145677124,19.33956526281031,
203,3812.700800754943,92,2,3,286.7966348884558,-18.683351580570083,1597.549752024371,54.15667214923772,19.33808578494803,
204,3812.750800754745,92,2,3,286.7878834982043,-18.683550506872145,1597.3872381443784,52.63830345022818,19.336601024834703,
205,3812.800800754547,92,2,3,286.77912422809874,-18.683753792624405,1597.2253528418287,51.118290268397956,19.335108182734658,
206,3812.850800754815,92,2,3,286.77035716060965,-18.683961411321835,1597.064093570672,49.5966468280474,19.33360445891193,
207,3812.9008007546167,92,2,3,286.7615823784515,-18.684173336453593,1596.9034577869975,48.07338740069848,19.33208705367258,
208,3812.9508007548848,92,2,3,286.7527999640108,-18.68438954151665,1596.743442938545,46.54852620579536,19.33055316726639,
209,3813.0008007546876,92,2,3,286.74401,-18.684610000000003,1596.5840464766393,45.02207752429802,19.329,
